wineries-croft-family-wines-10-year-old-aged-tawny-port-8888;Croft Tawny Port 10 Year Old;Aged Tawny Port;--;--
wineries-vriesenhof-wines-pinotage-2011;Vriesenhof Pinotage;Stellenbosch;2011;--
wineries-ferreira-wines-ferreira-late-bottled-vintage-porto-2009;Ferreira Late Bottled Vintage Porto;Late Bottled Vintage Port (LBV);2009;--
wineries-taylors-port-wines-single-harvest-old-tawny-port-1964;Taylor's Very Old Single Harvest Port;Vintage Port;1964;--
wineries-springfield-wines-whole-berry-cabernet-sauvignon-2014;Springfield Estate Whole Berry Cabernet Sauvignon;Robertson;2014;--
wineries-fonseca-guimaraens-wines-vintage-port-2011;Fonseca;Vintage Port;2011;--
wineries-hamilton-russell-vineyards-wines-pinot-noir-2014;Hamilton Russell Pinot Noir;Hemel-en-Aarde Valley;2014;--
wineries-kopke-wines-porto-colheita-1965;Kopke;Colheita Port;1965;--
wineries-groot-constantia-wines-landgoed-shiraz-2013;Groot  Shiraz;Constantia;2013;--
wineries-babylonstoren-wines-nebukadnesar-red-blend-2013;Babylonstoren Nebukadnesar;Western Cape;2013;--
wineries-quinta-do-noval-wines-vintage-port-nacional-1970;Quinta do Noval  Nacional;Vintage Port;1970;--
wineries-vilafonte-winery-wines-series-m-2013;Vilafonte Series M;Paarl;2013;--
wineries-za-lismore-wines-greyton-chardonnay-2011;Lismore Chardonnay;Overberg;2011;--
wineries-cockburns-wines-vintage-port-1963;Cockburn's;Vintage Port;1963;--
wineries-crystallum-wines-clay-shales-chardonnay-2014;Crystallum Clay Shales Chardonnay;Overberg;2014;--
wineries-delaire-graff-wines-graff-sauvignon-blanc-2015;Delaire Graff Sauvignon;Western Cape;2015;Blanc
wineries-quinta-do-vale-meao-wines-vintage-port-2013;Quinta do Vale Meão;Vintage Port;2013;--
wineries-warwick-wine-estate-wines-sauvignon-blanc-professor-black-2016;Warwick Sauvignon  Professor Black;Stellenbosch;2016;Blanc
wineries-delaire-graff-wines-graff-sauvignon-blanc-2016;Delaire Graff Sauvignon;Western Cape;2016;Blanc
wineries-carlos-lucas-wines-ribeiro-santo-vinha-da-neve-white-2012;Magnum - Carlos Lucas Ribeiro Santo Vinha da Neve Branco;Beiras;2012;--
wineries-ernie-els-wines-stellenbosch-proprietors-syrah-2013;Ernie Els Syrah Proprietor's;Stellenbosch;2013;--
wineries-pt-quinta-do-crasto-wines-douro-crasto-superior-red-2015;Quinta do Crasto Crasto Superior Red;Douro;2015;--
wineries-vergelegen-wine-estate-wines-reserve-sauvignon-blanc-2014;Vergelegen Sauvignon  Reserve;Stellenbosch;2014;Blanc
wineries-jose-maria-da-fonseca-wines-peninsula-de-setubal-alambre-20-anos-moscatel-2010;José Maria da Fonseca Alambre 20 Anos Moscatel de Setúbal;Península de Setúbal;2010;--
wineries-w-and-j-grahams-wines-10-year-old-tawny-port-8888;Graham's 10 Year Old Tawny Port;Aged Tawny Port;--;--
wineries-ramos-pinto-wines-quinta-de-ervamoira-porto-10-years-8888;Ramos Pinto Quinta de Ervamoira 10 Anos Tawny Porto;Single Quinta Vintage Port (SQVP);--;--
wineries-herdade-da-malhadinha-nova-wines-4134621-alentejano-monte-da-peceguina-2013;Malhadinha Nova  Monte da Peceguina Tinto;Alentejano;2013;--
wineries-mulderbosch-vineyards-wines-1000-miles-sauvignon-blanc-2013;Mulderbosch 1000 Miles Sauvignon;Western Cape;2013;Blanc
wineries-casa-ferreirinha-wines-casa-ferreirinha-vinha-grande-douro-2013;Casa Ferreirinha Vinha Grande;Douro;2013;--
wineries-strandveld-wines-elim-sauvignon-blanc-2013;Strandveld Vineyards Sauvignon;Cape Agulhas;2013;Blanc
wineries-taylors-port-wines-late-bottled-vintage-port-2010;Taylor's Late Bottled Vintage Port;Late Bottled Vintage Port (LBV);2010;--
wineries-boekenhoutskloof-wines-semillon-2010;Boekenhoutskloof Sémillon;Franschhoek Valley;2010;--
wineries-pt-wine-and-soul-wines-manoella-2013;Wine & Soul  Manoella Tinto;Douro;2013;--
wineries-ataraxia-wines-serenity-2010;Ataraxia Serenity;Hemel-en-Aarde Valley;2010;--
wineries-adega-de-moncao-wines-deu-la-deu-alvarinho-2015;Adega de Monção Alvarinho  Deu La Deu;Vinho Verde;2015;--
wineries-paul-cluver-wines-gewurztraminer-2015;Paul Cluver Gewürztraminer;Elgin;2015;--
wineries-churchill-graham-lda-wines-crusted-port-8888;Churchill's Crusted Port;Cima Corgo;--;--
wineries-sutherland-wines-viognier-roussanne-2013;Sutherland Viognier - Roussanne;Elgin;2013;--
wineries-passagem-wines-reserva-douro-red-wine-2013;Passagem Reserva Red;Douro;2013;--
wineries-tokara-wines-reserve-collection-elgin-sauvignon-blanc-2012;Tokara Sauvignon  Reserve Collection Elgin;Stellenbosch;2012;Blanc
wineries-niepoort-vinhos-sa-wines-colheita-porto-1998;Niepoort;Colheita Port;1998;--
wineries-ramos-pinto-wines-douro-duas-quintas-reserva-branco-2014;Ramos Pinto  Reserva Duas Quintas Branco;Douro;2014;--
wineries-luddite-wines-wines-chenin-2014;Luddite Wines Chenin;Western Cape;2014;--
wineries-croft-family-wines-vintage-port-1977;Croft;Vintage Port;1977;--
wineries-soalheiro-wines-alvarinho-terra-matter-2015;Soalheiro Terramatter Alvarinho;Monção e Melgaço;2015;--
wineries-taylors-port-wines-quinta-de-vargellas-1998;Taylor's Quinta de Vargellas Vintage Port;Single Quinta Vintage Port (SQVP);1998;--
wineries-familiar-eladio-pieiro-wines-tinto-2006;Familiar Eladio Piñeiro La Coartada;Alentejano;2006;--
wineries-monte-xisto-wines-douro-red-2013;Quinta do Monte Xisto Tinto;Douro;2013;--
wineries-wiese-and-krohn-sucrs-lda-wines-porto-colheita-2001;Krohn o;Colheita Port;2001;--
wineries-herdade-do-esporao-wines-red-reserva-2012;Esporão Esporão Reserva Tinto;Alentejo;2012;--
wineries-graham-beck-wines-wines-cabernet-sauvignon-reserve-gamekeepers-8888;Graham Beck Gamekeeper's Reserve Cabernet Sauvignon;Robertson;--;--
wineries-quinta-do-noval-wines-10-year-old-tawny-port-8888;Quinta do Noval 10 Year Old Tawny Port;Aged Tawny Port;--;--
wineries-keermont-wines-stellenbosch-syrah-2013;Keermont Syrah;Stellenbosch;2013;--
wineries-carm-wines-douro-superior-reserva-2012;CARM Reserva Tinto;Douro;2012;--
wineries-kanonkop-estate-wines-kadette-8888;Kanonkop Kadette Cape Blend;Stellenbosch;--;--
wineries-azamor-wines-petit-verdot-2011;Azamor Petit Verdot;Alentejano;2011;--
wineries-kanonkop-estate-wines-kadette-2011;Kanonkop Kadette Cape Blend;Stellenbosch;2011;--
wineries-pt-quinta-da-plansel-wines-selecta-limited-release-tinta-barroca-2014;Quinta da Plansel Plansel Selecta Colheita Seleccionada Tinta Barroca;Alentejano;2014;--
wineries-badenhorst-family-wines-wines-secateurs-chenin-blanc-2015;Badenhorst Family Wines Chenin  Secateurs;Swartland;2015;Blanc
wineries-broadbent-wines-madeira-colheita-1996;Broadbent Colheita;Madeira;1996;--
wineries-passagem-wines-reserva-douro-red-wine-2007;Passagem Reserva Red;Douro;2007;--
wineries-kanonkop-estate-wines-cabernet-sauvignon-2012;Kanonkop Cabernet Sauvignon;Stellenbosch;2012;--
wineries-blandy-sgps-lda-wines-blandys-alvada-5-year-old-rich-madeira-8888;Blandy's Alvada Rich 5 Year Old;Madeira;--;--
wineries-delaire-graff-wines-graff-sauvignon-blanc-2014;Delaire Graff Sauvignon;Western Cape;2014;Blanc
wineries-niepoort-vinhos-sa-wines-docil-loureiro-2014;Niepoort Loureiro Dócil;Vinho Verde;2014;--
wineries-morgenster-estate-wines-stellenbosch-cape-of-good-hope-2010;Morgenster Estate;Stellenbosch;2010;Rouge
wineries-sandeman-wines-late-bottled-vintage-porto-2011;Sandeman Late Bottled Vintage Porto;Late Bottled Vintage Port (LBV);2011;--
wineries-delaire-graff-wines-graff-stellenbosch-chardonnay-2012;Delaire Graff Chardonnay;Stellenbosch;2012;--
wineries-pt-rozes-wines-vintage-port-1997;Rozes Port Vintage;Porto;1997;--
wineries-springfield-wines-estate-work-time-robertson-2010;Springfield Estate The Work of Time;Robertson;2010;--
wineries-churchill-graham-lda-wines-vintage-port-2007;Churchill's;Vintage Port;2007;--
wineries-quinta-do-castelinho-wines-douro-argentea-vinho-tinto-2008;Quinta do Castelinho  Argentea Vinho Tinto;Douro;2008;--
wineries-ernie-els-wines-stellenbosch-signature-2010;Ernie Els Signature;Stellenbosch;2010;--
wineries-chamonix-wines-cabernet-franc-2013;Chamonix Cabernet Franc;Franschhoek Valley;2013;--
wineries-ramos-pinto-wines-quinta-do-bom-retiro-porto-20-years-old-8888;Ramos Pinto Quinta do Bom Retiro 20 Anos Tawny Porto;Single Quinta Vintage Port (SQVP);--;--
wineries-rustenberg-wines-wines-five-soldiers-2010;Rustenberg Five Soldiers;Stellenbosch;2010;--
wineries-dona-maria-wines-grande-reserva-2010;Dona Maria Grande Reserva;Alentejo;2010;--
wineries-rustenberg-wines-wines-buzzard-kloof-stellenbosch-syrah-2012;Rustenberg Buzzard Kloof Syrah;Stellenbosch;2012;--
wineries-niepoort-vinhos-sa-wines-niepoort-batuta-2008;Niepoort  Batuta Tinto;Douro;2008;--
wineries-capensis-wines-capensis-2013;Capensis Chardonnay;Western Cape;2013;--
wineries-danie-de-wet-wines-bateleur-chardonnay-2012;De Wetshof Bateleur Chardonnay;Robertson;2012;--
wineries-taylors-port-wines-quinta-de-vargellas-2005;Taylor's Quinta de Vargellas Vintage Port;Single Quinta Vintage Port (SQVP);2005;--
wineries-za-anthonij-rupert-wines-syrah-2010;Anthonij Rupert Syrah;Coastal Region;2010;--
wineries-kopke-wines-porto-colheita-1999;Kopke;Colheita Port;1999;--
wineries-la-motte-wines-pierneef-sauvignon-blanc-2015;La Motte Pierneef Collection Sauvignon;Franschhoek Valley;2015;Blanc
wineries-fonseca-guimaraens-wines-vintage-port-1985-1;Fonseca;Vintage Port;1985;--
wineries-danie-de-wet-wines-chardonnay-2015;De Wetshof Danie de Wet Chardonnay;Robertson;2015;--
wineries-cockburns-wines-vintage-port-8888;Cockburn's;Vintage Port;--;--
wineries-morgenster-estate-wines-stellenbosch-cape-of-good-hope-2006;Morgenster Estate;Stellenbosch;2006;Rouge
wineries-neethlingshof-wines-owl-post-short-story-collection-pinotage-2015;Neethlingshof Estate The Short Story Collection The Owl Post Pinotage;Stellenbosch;2015;--
wineries-carvalhas-wines-quinta-das-carvalhas-vintage-porto-8888;Quinta das Carvalhas;Vintage Port;--;--
wineries-za-anthonij-rupert-wines-cabernet-sauvignon-2010;Anthonij Rupert Cabernet Sauvignon;Coastal Region;2010;--
wineries-kopke-wines-porto-colheita-2000;Kopke;Colheita Port;2000;--
wineries-lanzerac-wines-pionier-pinotage-2012;Lanzerac Pionier Pinotage;Stellenbosch;2012;--
wineries-colossal-wines-reserva-2013;Colossal Reserva;Lisboa;2013;--
wineries-danie-de-wet-wines-limestone-hill-chardonnay-2016;De Wetshof Limestone Hill Chardonnay;Robertson;2016;--
wineries-quinta-do-noval-wines-colheita-tawny-port-2000;Quinta do Noval Port Tawny Colheita;Porto;2000;--
wineries-hamilton-russell-vineyards-wines-pinot-noir-2011;Hamilton Russell Pinot Noir;Hemel-en-Aarde Valley;2011;--
wineries-la-motte-wines-pierneef-collection-shiraz-viognier-2009;La Motte Pierneef Collection Shiraz - Viognier;Walker Bay;2009;--
wineries-kopke-wines-porto-colheita-2002;Kopke;Colheita Port;2002;--
wineries-fleur-du-cap-wines-andrea-freeborough-laszlo-fleur-du-cap-2008;Fleur du Cap Laszlo;Stellenbosch;2008;--
wineries-za-boschendal-wines-chardonnay-2015;Boschendal 1685 Chardonnay;Western Cape;2015;--
wineries-luis-seabra-wines-granito-cru-alvarinho-2013;Luis Seabra Granito Cru Alvarinho;Monção e Melgaço;2013;--
wineries-allesverloren-wines-swartland-cabernet-sauvignon-2014;Allesverloren Cabernet Sauvignon;Swartland;2014;--
wineries-casa-da-passarella-wines-o-eenologo-2009;Casa da Passarella O Oenólogo Vinhas Velhas;Dão;2009;--
wineries-chamonix-wines-rouge-2013;Chamonix;Franschhoek Valley;2013;Rouge
wineries-kopke-wines-porto-colheita-2003;Kopke;Colheita Port;2003;--
wineries-paul-cluver-wines-elgin-sauvignon-blanc-2015;Paul Cluver Sauvignon;Elgin;2015;Blanc
wineries-badenhorst-family-wines-wines-red-shiraz-mourvedre-cinsault-2013;Badenhorst Family Wines Red Blend;Swartland;2013;--
wineries-gandara-wines-reserva-touriga-nacional-tinto-2011;Gandara Reserva Touriga Nacional Tinto;Dão;2011;--
wineries-waterkloof-wines-circle-of-life-2010;Waterkloof Circle of Life Red;Stellenbosch;2010;--
wineries-carm-wines-grande-reserva-douro-2013;CARM Grande Reserva Tinto;Douro;2013;--
wineries-simonsig-wines-merindol-syrah-2010;Simonsig Merindol Syrah;Stellenbosch;2010;--
wineries-pt-quinta-do-crasto-wines-quinta-do-crasto-tinta-roriz-2013;Quinta do Crasto Tinta Roriz;Douro;2013;--
wineries-fonseca-guimaraens-wines-late-bottled-vintage-unfiltered-2003;Fonseca Late Bottled Vintage (Unfiltered);Late Bottled Vintage Port (LBV);2003;--
wineries-nederburg-estate-wines-duet-2012;Nederburg Ingenuity Italian Blend;Coastal Region;2012;--
wineries-de-morgenzon-wines-stellenbosch-chenin-blanc-2013;De Morgenzon Chenin;Stellenbosch;2013;Blanc
wineries-lavradores-de-feitoria-wines-tres-bagos-grande-escolha-douro-2009;Lavradores de Feitoria  Grande Escolha Três Bagos Tinto;Douro;2009;--
wineries-aveleda-wines-reserva-da-familia-bairrada-2013;Aveleda  Reserva Da Familia;Bairrada;2013;--
wineries-za-lismore-wines-greyton-chardonnay-2013;Lismore Chardonnay;Overberg;2013;--
wineries-manoel-pocas-junior-wines-colheita-porto-8888;Manoel Pocas Junior Colheita Porto;Douro;--;--
wineries-crystallum-wines-clay-shales-chardonnay-2015;Crystallum Clay Shales Chardonnay;Overberg;2015;--
wineries-taylors-port-wines-vintage-port-2011;Taylor's;Vintage Port;2011;--
wineries-za-botanica-wines-chenin-blanc-2013;Botanica Chenin;Citrusdal Mountain;2013;Blanc
wineries-warres-wines-1186297-vintage-port-1985;Warre's;Vintage Port;1985;--
wineries-raats-wines-original-chenin-blanc-unwooded-2015;Raats Original Chenin;Stellenbosch;2015;Blanc
wineries-churchill-graham-lda-wines-vintage-port-2011;Churchill's;Vintage Port;2011;--
wineries-sandeman-wines-sandeman-tawny-porto-8888;Sandeman o;Tawny Port;--;--
wineries-kanu-vineyards-wines-kanu-shiraz-2008;Kanu Vineyards Kanu Shiraz;Stellenbosch;2008;--
wineries-w-and-j-grahams-wines-fine-ruby-port-8888;Graham's Fine;Ruby Port;--;--
wineries-kaapzicht-estate-wines-estate-red-shiraz-cabernet-sauvignon-2013;Kaapzicht Estate Cabernet Sauvignon - Shiraz Estate Red;Stellenbosch;2013;--
wineries-real-companhia-velha-wines-fundador-tawny-porto-8888;Real Companhia Velha Fundador Vinhas Velhas;Tawny Port;--;--
wineries-crystallum-wines-agnes-chardonnay-2014;Crystallum The Agnes Chardonnay;Western Cape;2014;--
wineries-taylors-port-wines-select-reserve-port-8888;Taylor's Select Reserve Port;Porto;--;--
wineries-strandveld-wines-first-sighting-sauvignon-blanc-2013;Strandveld Vineyards First Sighting Sauvignon;Cape Agulhas;2013;Blanc
wineries-warres-wines-5505074-porto-finest-reserve-8888;Warre's Warrior Finest;Reserve Port;--;--
wineries-rustenberg-wines-wines-idas-white-chardonnay-semilion-viognier-garnacha-2014;Rustenberg Ida's White Blend;Coastal Region;2014;--
wineries-cabriz-wines-do-reserva-2012;Cabriz  Reserva;Dão;2012;--
wineries-za-lismore-wines-syrah-2015;Lismore Syrah;Cape South Coast;2015;--
wineries-romaneira-wines-2159265-fine-tawny-port-8888;Quinta da Romaneira Fine;Tawny Port;--;--
wineries-beau-joubert-wines-stellenbosch-old-vine-chenin-blanc-2013;Beau Joubert Old Vine Chenin;Stellenbosch;2013;Blanc
wineries-vina-la-rosa-wines-dourosa-red-2013;Quinta de La Rosa  Dourosa Red;Douro;2013;--
wineries-crystallum-wines-agnes-chardonnay-2015;Crystallum The Agnes Chardonnay;Western Cape;2015;--
wineries-quinta-do-ameal-wines-loureiro-2015;Quinta do Ameal Loureiro;Minho;2015;--
wineries-delaire-graff-wines-graff-reserve-cabernet-sauvignon-2013;Delaire Graff Cabernet Sauvignon Reserve;Stellenbosch;2013;--
wineries-seis-quintas-martue-wines-seis-quintas-martue-douro-reserva-2012;Seis Quintas Martúe Seis Quintas Martue Reserva;Douro;2012;--
wineries-delaforce-port-vinhos-sa-wines-his-eminences-choice-10-years-old-tawny-port-8888;Delaforce His Eminence's Choice 10 Years Old Tawny Port;Aged Tawny Port;--;--
wineries-rustenberg-wines-wines-peter-barlow-2011;Rustenberg Peter Barlow;Stellenbosch;2011;--
wineries-warres-wines-late-bottled-vintage-port-8888;Warre's Late Bottled Vintage Port;Late Bottled Vintage Port (LBV);--;--
wineries-remhoogte-wines-bonne-nouvelle-2003;Remhoogte Bonne Nouvelle;Stellenbosch;2003;--
wineries-bacalhoa-vinhos-de-portugal-wines-quinta-2011;Bacalhôa  Quinta da Bacalhôa Tinto;Península de Setúbal;2011;--
wineries-hamilton-russell-vineyards-wines-ashbourne-2009;Hamilton Russell Ashbourne Pinotage;Walker Bay;2009;--
wineries-glenelly-wines-lady-may-2009;Glenelly Lady May;Stellenbosch;2009;--
wineries-croft-family-wines-vintage-port-8888;Croft;Vintage Port;--;--
wineries-mother-rock-wines-white-2015;Mother Rock White;Swartland;2015;--
wineries-tokara-wines-reserve-collection-chardonnay-2014;Tokara Chardonnay Reserve Collection;Stellenbosch;2014;--
wineries-quinta-do-vallado-wines-vallado-10-years-old-tawny-port-8888;Quinta do Vallado  10 Years Old Tawny;Porto;--;--
wineries-jordan-wines-riesling-2015;Jordan - Jardin The Real McCoy Riesling;Stellenbosch;2015;--
wineries-quinta-do-vesuvio-wines-pombal-do-vesuvio-2011;Quinta do Vesuvio Pombal do Vesuvio;Douro;2011;--
wineries-boekenhoutskloof-wines-semillon-2011;Boekenhoutskloof Sémillon;Franschhoek Valley;2011;--
wineries-quinta-do-portal-wines-grande-reserva-douro-red-2011;Quinta do Portal  Grande Reserva Red;Douro;2011;--
wineries-warwick-wine-estate-wines-three-cape-ladies-cape-blend-2013;Warwick Three Cape Ladies Cape Blend;Stellenbosch;2013;--
wineries-za-creation-wines-chardonnay-2014;Creation Chardonnay;Walker Bay;2014;--
wineries-j-portugal-ramos-vinhos-sa-wines-marques-de-borba-reserva-red-2012;Joao Portugal Ramos Marquês de Borba Reserva Tinto;Alentejo;2012;--
wineries-za-cape-good-hope-wines-146778123-altima-sauvignon-blanc-2016;Cape Of Good Hope Altima Sauvignon;Overberg;2016;Blanc
wineries-fonseca-guimaraens-wines-quinta-do-panascal-vintage-port-8888;Fonseca Quinta do Panascal;Vintage Port;--;--
wineries-kanonkop-estate-wines-3416260-pinotage-8888;Kanonkop Pinotage;Stellenbosch;--;--
wineries-herdade-do-esporao-wines-touriga-nacional-red-2011;Esporão TN Touriga Nacional;Alentejano;2011;--
wineries-kanonkop-estate-wines-cabernet-sauvignon-2011;Kanonkop Cabernet Sauvignon;Stellenbosch;2011;--
wineries-quinta-do-portal-wines-douro-touriga-nacional-2009;Quinta do Portal Touriga Nacional  Red;Douro;2009;--
wineries-meerlust-estate-wines-stellenbosch-rubicon-2013;Meerlust Rubicon;Stellenbosch;2013;--
wineries-pt-fitapreta-wines-palpite-reserva-david-j-booth-antoniq-macanta-alentejano-white-branco-2013;Fitapreta Palpite Reserva Branco;Alentejano;2013;--
wineries-simonsig-wines-cuve-royale-blanc-de-blancs-2010;Simonsig Cuvée Royale  De Blancs;Stellenbosch;2010;Blanc
wineries-casa-ferreirinha-wines-douro-casa-ferreirinha-vinha-grande-rose-2014;Casa Ferreirinha Vinha Grande;Douro;2014;Rosé
wineries-de-morgenzon-wines-sauvignon-blanc-2015;De Morgenzon DMZ Sauvignon;Western Cape;2015;Blanc
wineries-viuva-gomes-wines-collares-genuino-premiado-expo-sicoes-philadelphia-1999;Viúva Gomes  Tinto;Colares;1999;--
wineries-danie-de-wet-wines-limelight-chardonnay-pinot-noir-2014;De Wetshof Limelight Chardonnay - Pinot Noir;Robertson;2014;--
wineries-jim-barry-wines-watervale-riesling-2016;Jim Barry Watervale Riesling;Clare Valley;2016;--
wineries-barros-porto-wines-late-bottled-vintage-2011;Barros L.B.V Late Bottled Vintage Porto;Late Bottled Vintage Port (LBV);2011;--
wineries-feist-wines-porto-10-years-old-8888;Feist Porto 10 Years Old Tawny;Douro;--;--
wineries-au-logan-wines-weemala-orange-riesling-2015;Logan Weemala Orange Riesling;Central Ranges;2015;--
wineries-quinta-do-tedo-wines-ros-port-8888;Quinta do Tedo;Porto;--;Rosé
wineries-penfolds-wines-bin-311-tumbarumba-chardonnay-2013;Penfolds Bin 311 Chardonnay;Tumbarumba;2013;--
wineries-adega-cartuxa-wines-ea-rose-2014;Cartuxa EA Tinto;Alentejano;2014;--
wineries-vasse-felix-wines-felius-chardonnay-2014;Vasse Felix Filius Chardonnay;Margaret River;2014;--
wineries-cortes-de-cima-wines-chamine-vinho-regional-alentejano-tinto-2013;Cortes de Cima Chaminé Tinto;Alentejano;2013;--
wineries-yangarra-estate-vineyard-wines-mclaren-vale-grenache-2012;Yangarra Estate Vineyard Grenache;McLaren Vale;2012;--
wineries-ramos-pinto-wines-douro-duas-quintas-tinto-2010;Ramos Pinto  Duas Quintas Tinto;Douro;2010;--
wineries-peter-lehmann-wines-barossa-layers-shiraz-tempranillo-mourvedre-grenache-2014;Peter Lehmann Layers Shiraz - Tempranillo - Mourvedre - Grenache;Barossa;2014;--
wineries-turkey-flat-vineyards-wines-butchers-block-barossa-valley-2013;Turkey Flat Vineyards Butcher's Block Red;Barossa Valley;2013;--
wineries-caves-vidigal-wines-porta-6-2015;Vidigal Porta 6 Tinto;Lisboa;2015;--
wineries-henschke-wines-julius-eden-valley-riesling-2014;Henschke Julius  Riesling;Eden Valley;2014;--
wineries-quinta-do-cardo-wines-touriga-nacional-reserva-2011;Quinta do Cardo Touriga Nacional Reserva;Beira Interior;2011;--
